split,augmentation,source_image,output_image,source_label,output_label
train,clahe,crack_01327.jpg,crack_01327_clahe.jpg,crack_01327.txt,crack_01327_clahe.txt
train,hflip,crack_01329.jpg,crack_01329_hflip.jpg,crack_01329.txt,crack_01329_hflip.txt
train,vflip,crack_01329.jpg,crack_01329_vflip.jpg,crack_01329.txt,crack_01329_vflip.txt
train,rotate_pos,crack_01329.jpg,crack_01329_rotate_pos.jpg,crack_01329.txt,crack_01329_rotate_pos.txt
train,rotate_neg,crack_01329.jpg,crack_01329_rotate_neg.jpg,crack_01329.txt,crack_01329_rotate_neg.txt
train,brightness_up,crack_01329.jpg,crack_01329_brightness_up.jpg,crack_01329.txt,crack_01329_brightness_up.txt
train,brightness_down,crack_01329.jpg,crack_01329_brightness_down.jpg,crack_01329.txt,crack_01329_brightness_down.txt
train,contrast_up,crack_01329.jpg,crack_01329_contrast_up.jpg,crack_01329.txt,crack_01329_contrast_up.txt
train,gaussian_noise,crack_01329.jpg,crack_01329_gaussian_noise.jpg,crack_01329.txt,crack_01329_gaussian_noise.txt
train,clahe,crack_01329.jpg,crack_01329_clahe.jpg,crack_01329.txt,crack_01329_clahe.txt
train,hflip,crack_01330.jpg,crack_01330_hflip.jpg,crack_01330.txt,crack_01330_hflip.txt
train,vflip,crack_01330.jpg,crack_01330_vflip.jpg,crack_01330.txt,crack_01330_vflip.txt
train,rotate_pos,crack_01330.jpg,crack_01330_rotate_pos.jpg,crack_01330.txt,crack_01330_rotate_pos.txt
train,rotate_neg,crack_01330.jpg,crack_01330_rotate_neg.jpg,crack_01330.txt,crack_01330_rotate_neg.txt
train,brightness_up,crack_01330.jpg,crack_01330_brightness_up.jpg,crack_01330.txt,crack_01330_brightness_up.txt
train,brightness_down,crack_01330.jpg,crack_01330_brightness_down.jpg,crack_01330.txt,crack_01330_brightness_down.txt
train,contrast_up,crack_01330.jpg,crack_01330_contrast_up.jpg,crack_01330.txt,crack_01330_contrast_up.txt
train,gaussian_noise,crack_01330.jpg,crack_01330_gaussian_noise.jpg,crack_01330.txt,crack_01330_gaussian_noise.txt
train,clahe,crack_01330.jpg,crack_01330_clahe.jpg,crack_01330.txt,crack_01330_clahe.txt
train,hflip,crack_01333.jpg,crack_01333_hflip.jpg,crack_01333.txt,crack_01333_hflip.txt
train,vflip,crack_01333.jpg,crack_01333_vflip.jpg,crack_01333.txt,crack_01333_vflip.txt
train,rotate_pos,crack_01333.jpg,crack_01333_rotate_pos.jpg,crack_01333.txt,crack_01333_rotate_pos.txt
train,rotate_neg,crack_01333.jpg,crack_01333_rotate_neg.jpg,crack_01333.txt,crack_01333_rotate_neg.txt
train,brightness_up,crack_01333.jpg,crack_01333_brightness_up.jpg,crack_01333.txt,crack_01333_brightness_up.txt
train,brightness_down,crack_01333.jpg,crack_01333_brightness_down.jpg,crack_01333.txt,crack_01333_brightness_down.txt
train,contrast_up,crack_01333.jpg,crack_01333_contrast_up.jpg,crack_01333.txt,crack_01333_contrast_up.txt
train,gaussian_noise,crack_01333.jpg,crack_01333_gaussian_noise.jpg,crack_01333.txt,crack_01333_gaussian_noise.txt
train,clahe,crack_01333.jpg,crack_01333_clahe.jpg,crack_01333.txt,crack_01333_clahe.txt
train,hflip,crack_01334.jpg,crack_01334_hflip.jpg,crack_01334.txt,crack_01334_hflip.txt
train,vflip,crack_01334.jpg,crack_01334_vflip.jpg,crack_01334.txt,crack_01334_vflip.txt
train,rotate_pos,crack_01334.jpg,crack_01334_rotate_pos.jpg,crack_01334.txt,crack_01334_rotate_pos.txt
train,rotate_neg,crack_01334.jpg,crack_01334_rotate_neg.jpg,crack_01334.txt,crack_01334_rotate_neg.txt
train,brightness_up,crack_01334.jpg,crack_01334_brightness_up.jpg,crack_01334.txt,crack_01334_brightness_up.txt
train,brightness_down,crack_01334.jpg,crack_01334_brightness_down.jpg,crack_01334.txt,crack_01334_brightness_down.txt
train,contrast_up,crack_01334.jpg,crack_01334_contrast_up.jpg,crack_01334.txt,crack_01334_contrast_up.txt
train,gaussian_noise,crack_01334.jpg,crack_01334_gaussian_noise.jpg,crack_01334.txt,crack_01334_gaussian_noise.txt
train,clahe,crack_01334.jpg,crack_01334_clahe.jpg,crack_01334.txt,crack_01334_clahe.txt
train,hflip,crack_01335.jpg,crack_01335_hflip.jpg,crack_01335.txt,crack_01335_hflip.txt
train,vflip,crack_01335.jpg,crack_01335_vflip.jpg,crack_01335.txt,crack_01335_vflip.txt
train,rotate_pos,crack_01335.jpg,crack_01335_rotate_pos.jpg,crack_01335.txt,crack_01335_rotate_pos.txt
train,rotate_neg,crack_01335.jpg,crack_01335_rotate_neg.jpg,crack_01335.txt,crack_01335_rotate_neg.txt
train,brightness_up,crack_01335.jpg,crack_01335_brightness_up.jpg,crack_01335.txt,crack_01335_brightness_up.txt
train,brightness_down,crack_01335.jpg,crack_01335_brightness_down.jpg,crack_01335.txt,crack_01335_brightness_down.txt
train,contrast_up,crack_01335.jpg,crack_01335_contrast_up.jpg,crack_01335.txt,crack_01335_contrast_up.txt
train,gaussian_noise,crack_01335.jpg,crack_01335_gaussian_noise.jpg,crack_01335.txt,crack_01335_gaussian_noise.txt
train,clahe,crack_01335.jpg,crack_01335_clahe.jpg,crack_01335.txt,crack_01335_clahe.txt
train,hflip,crack_01337.jpg,crack_01337_hflip.jpg,crack_01337.txt,crack_01337_hflip.txt
train,vflip,crack_01337.jpg,crack_01337_vflip.jpg,crack_01337.txt,crack_01337_vflip.txt
train,rotate_pos,crack_01337.jpg,crack_01337_rotate_pos.jpg,crack_01337.txt,crack_01337_rotate_pos.txt
train,rotate_neg,crack_01337.jpg,crack_01337_rotate_neg.jpg,crack_01337.txt,crack_01337_rotate_neg.txt
train,brightness_up,crack_01337.jpg,crack_01337_brightness_up.jpg,crack_01337.txt,crack_01337_brightness_up.txt
train,brightness_down,crack_01337.jpg,crack_01337_brightness_down.jpg,crack_01337.txt,crack_01337_brightness_down.txt
train,contrast_up,crack_01337.jpg,crack_01337_contrast_up.jpg,crack_01337.txt,crack_01337_contrast_up.txt
train,gaussian_noise,crack_01337.jpg,crack_01337_gaussian_noise.jpg,crack_01337.txt,crack_01337_gaussian_noise.txt
train,clahe,crack_01337.jpg,crack_01337_clahe.jpg,crack_01337.txt,crack_01337_clahe.txt
train,hflip,crack_01338.jpg,crack_01338_hflip.jpg,crack_01338.txt,crack_01338_hflip.txt
train,vflip,crack_01338.jpg,crack_01338_vflip.jpg,crack_01338.txt,crack_01338_vflip.txt
train,rotate_pos,crack_01338.jpg,crack_01338_rotate_pos.jpg,crack_01338.txt,crack_01338_rotate_pos.txt
train,rotate_neg,crack_01338.jpg,crack_01338_rotate_neg.jpg,crack_01338.txt,crack_01338_rotate_neg.txt
train,brightness_up,crack_01338.jpg,crack_01338_brightness_up.jpg,crack_01338.txt,crack_01338_brightness_up.txt
train,brightness_down,crack_01338.jpg,crack_01338_brightness_down.jpg,crack_01338.txt,crack_01338_brightness_down.txt
train,contrast_up,crack_01338.jpg,crack_01338_contrast_up.jpg,crack_01338.txt,crack_01338_contrast_up.txt
train,gaussian_noise,crack_01338.jpg,crack_01338_gaussian_noise.jpg,crack_01338.txt,crack_01338_gaussian_noise.txt
train,clahe,crack_01338.jpg,crack_01338_clahe.jpg,crack_01338.txt,crack_01338_clahe.txt
train,hflip,crack_01339.jpg,crack_01339_hflip.jpg,crack_01339.txt,crack_01339_hflip.txt
train,vflip,crack_01339.jpg,crack_01339_vflip.jpg,crack_01339.txt,crack_01339_vflip.txt
train,rotate_pos,crack_01339.jpg,crack_01339_rotate_pos.jpg,crack_01339.txt,crack_01339_rotate_pos.txt
train,rotate_neg,crack_01339.jpg,crack_01339_rotate_neg.jpg,crack_01339.txt,crack_01339_rotate_neg.txt
train,brightness_up,crack_01339.jpg,crack_01339_brightness_up.jpg,crack_01339.txt,crack_01339_brightness_up.txt
train,brightness_down,crack_01339.jpg,crack_01339_brightness_down.jpg,crack_01339.txt,crack_01339_brightness_down.txt
train,contrast_up,crack_01339.jpg,crack_01339_contrast_up.jpg,crack_01339.txt,crack_01339_contrast_up.txt
train,gaussian_noise,crack_01339.jpg,crack_01339_gaussian_noise.jpg,crack_01339.txt,crack_01339_gaussian_noise.txt
train,clahe,crack_01339.jpg,crack_01339_clahe.jpg,crack_01339.txt,crack_01339_clahe.txt
train,hflip,crack_01341.jpg,crack_01341_hflip.jpg,crack_01341.txt,crack_01341_hflip.txt
train,vflip,crack_01341.jpg,crack_01341_vflip.jpg,crack_01341.txt,crack_01341_vflip.txt
train,rotate_pos,crack_01341.jpg,crack_01341_rotate_pos.jpg,crack_01341.txt,crack_01341_rotate_pos.txt
train,rotate_neg,crack_01341.jpg,crack_01341_rotate_neg.jpg,crack_01341.txt,crack_01341_rotate_neg.txt
train,brightness_up,crack_01341.jpg,crack_01341_brightness_up.jpg,crack_01341.txt,crack_01341_brightness_up.txt
train,brightness_down,crack_01341.jpg,crack_01341_brightness_down.jpg,crack_01341.txt,crack_01341_brightness_down.txt
train,contrast_up,crack_01341.jpg,crack_01341_contrast_up.jpg,crack_01341.txt,crack_01341_contrast_up.txt
train,gaussian_noise,crack_01341.jpg,crack_01341_gaussian_noise.jpg,crack_01341.txt,crack_01341_gaussian_noise.txt
train,clahe,crack_01341.jpg,crack_01341_clahe.jpg,crack_01341.txt,crack_01341_clahe.txt
train,hflip,crack_01342.jpg,crack_01342_hflip.jpg,crack_01342.txt,crack_01342_hflip.txt
train,vflip,crack_01342.jpg,crack_01342_vflip.jpg,crack_01342.txt,crack_01342_vflip.txt
train,rotate_pos,crack_01342.jpg,crack_01342_rotate_pos.jpg,crack_01342.txt,crack_01342_rotate_pos.txt
train,rotate_neg,crack_01342.jpg,crack_01342_rotate_neg.jpg,crack_01342.txt,crack_01342_rotate_neg.txt
train,brightness_up,crack_01342.jpg,crack_01342_brightness_up.jpg,crack_01342.txt,crack_01342_brightness_up.txt
train,brightness_down,crack_01342.jpg,crack_01342_brightness_down.jpg,crack_01342.txt,crack_01342_brightness_down.txt
train,contrast_up,crack_01342.jpg,crack_01342_contrast_up.jpg,crack_01342.txt,crack_01342_contrast_up.txt
train,gaussian_noise,crack_01342.jpg,crack_01342_gaussian_noise.jpg,crack_01342.txt,crack_01342_gaussian_noise.txt
train,clahe,crack_01342.jpg,crack_01342_clahe.jpg,crack_01342.txt,crack_01342_clahe.txt
train,hflip,crack_01343.jpg,crack_01343_hflip.jpg,crack_01343.txt,crack_01343_hflip.txt
train,vflip,crack_01343.jpg,crack_01343_vflip.jpg,crack_01343.txt,crack_01343_vflip.txt
train,rotate_pos,crack_01343.jpg,crack_01343_rotate_pos.jpg,crack_01343.txt,crack_01343_rotate_pos.txt
train,rotate_neg,crack_01343.jpg,crack_01343_rotate_neg.jpg,crack_01343.txt,crack_01343_rotate_neg.txt
train,brightness_up,crack_01343.jpg,crack_01343_brightness_up.jpg,crack_01343.txt,crack_01343_brightness_up.txt
train,brightness_down,crack_01343.jpg,crack_01343_brightness_down.jpg,crack_01343.txt,crack_01343_brightness_down.txt
train,contrast_up,crack_01343.jpg,crack_01343_contrast_up.jpg,crack_01343.txt,crack_01343_contrast_up.txt
train,gaussian_noise,crack_01343.jpg,crack_01343_gaussian_noise.jpg,crack_01343.txt,crack_01343_gaussian_noise.txt
train,clahe,crack_01343.jpg,crack_01343_clahe.jpg,crack_01343.txt,crack_01343_clahe.txt
train,hflip,crack_01345.jpg,crack_01345_hflip.jpg,crack_01345.txt,crack_01345_hflip.txt
train,vflip,crack_01345.jpg,crack_01345_vflip.jpg,crack_01345.txt,crack_01345_vflip.txt
train,rotate_pos,crack_01345.jpg,crack_01345_rotate_pos.jpg,crack_01345.txt,crack_01345_rotate_pos.txt
train,rotate_neg,crack_01345.jpg,crack_01345_rotate_neg.jpg,crack_01345.txt,crack_01345_rotate_neg.txt
train,brightness_up,crack_01345.jpg,crack_01345_brightness_up.jpg,crack_01345.txt,crack_01345_brightness_up.txt
train,brightness_down,crack_01345.jpg,crack_01345_brightness_down.jpg,crack_01345.txt,crack_01345_brightness_down.txt
train,contrast_up,crack_01345.jpg,crack_01345_contrast_up.jpg,crack_01345.txt,crack_01345_contrast_up.txt
train,gaussian_noise,crack_01345.jpg,crack_01345_gaussian_noise.jpg,crack_01345.txt,crack_01345_gaussian_noise.txt
train,clahe,crack_01345.jpg,crack_01345_clahe.jpg,crack_01345.txt,crack_01345_clahe.txt
train,hflip,crack_01346.jpg,crack_01346_hflip.jpg,crack_01346.txt,crack_01346_hflip.txt
train,vflip,crack_01346.jpg,crack_01346_vflip.jpg,crack_01346.txt,crack_01346_vflip.txt
train,rotate_pos,crack_01346.jpg,crack_01346_rotate_pos.jpg,crack_01346.txt,crack_01346_rotate_pos.txt
train,rotate_neg,crack_01346.jpg,crack_01346_rotate_neg.jpg,crack_01346.txt,crack_01346_rotate_neg.txt
train,brightness_up,crack_01346.jpg,crack_01346_brightness_up.jpg,crack_01346.txt,crack_01346_brightness_up.txt
train,brightness_down,crack_01346.jpg,crack_01346_brightness_down.jpg,crack_01346.txt,crack_01346_brightness_down.txt
train,contrast_up,crack_01346.jpg,crack_01346_contrast_up.jpg,crack_01346.txt,crack_01346_contrast_up.txt
train,gaussian_noise,crack_01346.jpg,crack_01346_gaussian_noise.jpg,crack_01346.txt,crack_01346_gaussian_noise.txt
train,clahe,crack_01346.jpg,crack_01346_clahe.jpg,crack_01346.txt,crack_01346_clahe.txt
train,hflip,crack_01347.jpg,crack_01347_hflip.jpg,crack_01347.txt,crack_01347_hflip.txt
train,vflip,crack_01347.jpg,crack_01347_vflip.jpg,crack_01347.txt,crack_01347_vflip.txt
train,rotate_pos,crack_01347.jpg,crack_01347_rotate_pos.jpg,crack_01347.txt,crack_01347_rotate_pos.txt
train,rotate_neg,crack_01347.jpg,crack_01347_rotate_neg.jpg,crack_01347.txt,crack_01347_rotate_neg.txt
train,brightness_up,crack_01347.jpg,crack_01347_brightness_up.jpg,crack_01347.txt,crack_01347_brightness_up.txt
train,brightness_down,crack_01347.jpg,crack_01347_brightness_down.jpg,crack_01347.txt,crack_01347_brightness_down.txt
train,contrast_up,crack_01347.jpg,crack_01347_contrast_up.jpg,crack_01347.txt,crack_01347_contrast_up.txt
train,gaussian_noise,crack_01347.jpg,crack_01347_gaussian_noise.jpg,crack_01347.txt,crack_01347_gaussian_noise.txt
train,clahe,crack_01347.jpg,crack_01347_clahe.jpg,crack_01347.txt,crack_01347_clahe.txt
train,hflip,crack_01348.jpg,crack_01348_hflip.jpg,crack_01348.txt,crack_01348_hflip.txt
train,vflip,crack_01348.jpg,crack_01348_vflip.jpg,crack_01348.txt,crack_01348_vflip.txt
train,rotate_pos,crack_01348.jpg,crack_01348_rotate_pos.jpg,crack_01348.txt,crack_01348_rotate_pos.txt
train,rotate_neg,crack_01348.jpg,crack_01348_rotate_neg.jpg,crack_01348.txt,crack_01348_rotate_neg.txt
train,brightness_up,crack_01348.jpg,crack_01348_brightness_up.jpg,crack_01348.txt,crack_01348_brightness_up.txt
train,brightness_down,crack_01348.jpg,crack_01348_brightness_down.jpg,crack_01348.txt,crack_01348_brightness_down.txt
train,contrast_up,crack_01348.jpg,crack_01348_contrast_up.jpg,crack_01348.txt,crack_01348_contrast_up.txt
train,gaussian_noise,crack_01348.jpg,crack_01348_gaussian_noise.jpg,crack_01348.txt,crack_01348_gaussian_noise.txt
train,clahe,crack_01348.jpg,crack_01348_clahe.jpg,crack_01348.txt,crack_01348_clahe.txt
train,hflip,crack_01349.jpg,crack_01349_hflip.jpg,crack_01349.txt,crack_01349_hflip.txt
train,vflip,crack_01349.jpg,crack_01349_vflip.jpg,crack_01349.txt,crack_01349_vflip.txt
train,rotate_pos,crack_01349.jpg,crack_01349_rotate_pos.jpg,crack_01349.txt,crack_01349_rotate_pos.txt
train,rotate_neg,crack_01349.jpg,crack_01349_rotate_neg.jpg,crack_01349.txt,crack_01349_rotate_neg.txt
train,brightness_up,crack_01349.jpg,crack_01349_brightness_up.jpg,crack_01349.txt,crack_01349_brightness_up.txt
train,brightness_down,crack_01349.jpg,crack_01349_brightness_down.jpg,crack_01349.txt,crack_01349_brightness_down.txt
train,contrast_up,crack_01349.jpg,crack_01349_contrast_up.jpg,crack_01349.txt,crack_01349_contrast_up.txt
train,gaussian_noise,crack_01349.jpg,crack_01349_gaussian_noise.jpg,crack_01349.txt,crack_01349_gaussian_noise.txt
train,clahe,crack_01349.jpg,crack_01349_clahe.jpg,crack_01349.txt,crack_01349_clahe.txt
train,hflip,crack_01351.jpg,crack_01351_hflip.jpg,crack_01351.txt,crack_01351_hflip.txt
train,vflip,crack_01351.jpg,crack_01351_vflip.jpg,crack_01351.txt,crack_01351_vflip.txt
train,rotate_pos,crack_01351.jpg,crack_01351_rotate_pos.jpg,crack_01351.txt,crack_01351_rotate_pos.txt
train,rotate_neg,crack_01351.jpg,crack_01351_rotate_neg.jpg,crack_01351.txt,crack_01351_rotate_neg.txt
train,brightness_up,crack_01351.jpg,crack_01351_brightness_up.jpg,crack_01351.txt,crack_01351_brightness_up.txt
train,brightness_down,crack_01351.jpg,crack_01351_brightness_down.jpg,crack_01351.txt,crack_01351_brightness_down.txt
train,contrast_up,crack_01351.jpg,crack_01351_contrast_up.jpg,crack_01351.txt,crack_01351_contrast_up.txt
train,gaussian_noise,crack_01351.jpg,crack_01351_gaussian_noise.jpg,crack_01351.txt,crack_01351_gaussian_noise.txt
train,clahe,crack_01351.jpg,crack_01351_clahe.jpg,crack_01351.txt,crack_01351_clahe.txt
train,hflip,crack_01353.jpg,crack_01353_hflip.jpg,crack_01353.txt,crack_01353_hflip.txt
train,vflip,crack_01353.jpg,crack_01353_vflip.jpg,crack_01353.txt,crack_01353_vflip.txt
train,rotate_pos,crack_01353.jpg,crack_01353_rotate_pos.jpg,crack_01353.txt,crack_01353_rotate_pos.txt
train,rotate_neg,crack_01353.jpg,crack_01353_rotate_neg.jpg,crack_01353.txt,crack_01353_rotate_neg.txt
train,brightness_up,crack_01353.jpg,crack_01353_brightness_up.jpg,crack_01353.txt,crack_01353_brightness_up.txt
train,brightness_down,crack_01353.jpg,crack_01353_brightness_down.jpg,crack_01353.txt,crack_01353_brightness_down.txt
train,contrast_up,crack_01353.jpg,crack_01353_contrast_up.jpg,crack_01353.txt,crack_01353_contrast_up.txt
train,gaussian_noise,crack_01353.jpg,crack_01353_gaussian_noise.jpg,crack_01353.txt,crack_01353_gaussian_noise.txt
train,clahe,crack_01353.jpg,crack_01353_clahe.jpg,crack_01353.txt,crack_01353_clahe.txt
train,hflip,crack_01354.jpg,crack_01354_hflip.jpg,crack_01354.txt,crack_01354_hflip.txt
train,vflip,crack_01354.jpg,crack_01354_vflip.jpg,crack_01354.txt,crack_01354_vflip.txt
train,rotate_pos,crack_01354.jpg,crack_01354_rotate_pos.jpg,crack_01354.txt,crack_01354_rotate_pos.txt
train,rotate_neg,crack_01354.jpg,crack_01354_rotate_neg.jpg,crack_01354.txt,crack_01354_rotate_neg.txt
train,brightness_up,crack_01354.jpg,crack_01354_brightness_up.jpg,crack_01354.txt,crack_01354_brightness_up.txt
train,brightness_down,crack_01354.jpg,crack_01354_brightness_down.jpg,crack_01354.txt,crack_01354_brightness_down.txt
train,contrast_up,crack_01354.jpg,crack_01354_contrast_up.jpg,crack_01354.txt,crack_01354_contrast_up.txt
train,gaussian_noise,crack_01354.jpg,crack_01354_gaussian_noise.jpg,crack_01354.txt,crack_01354_gaussian_noise.txt
train,clahe,crack_01354.jpg,crack_01354_clahe.jpg,crack_01354.txt,crack_01354_clahe.txt
train,hflip,crack_01356.jpg,crack_01356_hflip.jpg,crack_01356.txt,crack_01356_hflip.txt
train,vflip,crack_01356.jpg,crack_01356_vflip.jpg,crack_01356.txt,crack_01356_vflip.txt
train,rotate_pos,crack_01356.jpg,crack_01356_rotate_pos.jpg,crack_01356.txt,crack_01356_rotate_pos.txt
train,rotate_neg,crack_01356.jpg,crack_01356_rotate_neg.jpg,crack_01356.txt,crack_01356_rotate_neg.txt
train,brightness_up,crack_01356.jpg,crack_01356_brightness_up.jpg,crack_01356.txt,crack_01356_brightness_up.txt
train,brightness_down,crack_01356.jpg,crack_01356_brightness_down.jpg,crack_01356.txt,crack_01356_brightness_down.txt
train,contrast_up,crack_01356.jpg,crack_01356_contrast_up.jpg,crack_01356.txt,crack_01356_contrast_up.txt
train,gaussian_noise,crack_01356.jpg,crack_01356_gaussian_noise.jpg,crack_01356.txt,crack_01356_gaussian_noise.txt
train,clahe,crack_01356.jpg,crack_01356_clahe.jpg,crack_01356.txt,crack_01356_clahe.txt
train,hflip,crack_01357.jpg,crack_01357_hflip.jpg,crack_01357.txt,crack_01357_hflip.txt
train,vflip,crack_01357.jpg,crack_01357_vflip.jpg,crack_01357.txt,crack_01357_vflip.txt
train,rotate_pos,crack_01357.jpg,crack_01357_rotate_pos.jpg,crack_01357.txt,crack_01357_rotate_pos.txt
train,rotate_neg,crack_01357.jpg,crack_01357_rotate_neg.jpg,crack_01357.txt,crack_01357_rotate_neg.txt
train,brightness_up,crack_01357.jpg,crack_01357_brightness_up.jpg,crack_01357.txt,crack_01357_brightness_up.txt
train,brightness_down,crack_01357.jpg,crack_01357_brightness_down.jpg,crack_01357.txt,crack_01357_brightness_down.txt
train,contrast_up,crack_01357.jpg,crack_01357_contrast_up.jpg,crack_01357.txt,crack_01357_contrast_up.txt
train,gaussian_noise,crack_01357.jpg,crack_01357_gaussian_noise.jpg,crack_01357.txt,crack_01357_gaussian_noise.txt
train,clahe,crack_01357.jpg,crack_01357_clahe.jpg,crack_01357.txt,crack_01357_clahe.txt
train,hflip,crack_01358.jpg,crack_01358_hflip.jpg,crack_01358.txt,crack_01358_hflip.txt
train,vflip,crack_01358.jpg,crack_01358_vflip.jpg,crack_01358.txt,crack_01358_vflip.txt
train,rotate_pos,crack_01358.jpg,crack_01358_rotate_pos.jpg,crack_01358.txt,crack_01358_rotate_pos.txt
train,rotate_neg,crack_01358.jpg,crack_01358_rotate_neg.jpg,crack_01358.txt,crack_01358_rotate_neg.txt
train,brightness_up,crack_01358.jpg,crack_01358_brightness_up.jpg,crack_01358.txt,crack_01358_brightness_up.txt
train,brightness_down,crack_01358.jpg,crack_01358_brightness_down.jpg,crack_01358.txt,crack_01358_brightness_down.txt
train,contrast_up,crack_01358.jpg,crack_01358_contrast_up.jpg,crack_01358.txt,crack_01358_contrast_up.txt
train,gaussian_noise,crack_01358.jpg,crack_01358_gaussian_noise.jpg,crack_01358.txt,crack_01358_gaussian_noise.txt
train,clahe,crack_01358.jpg,crack_01358_clahe.jpg,crack_01358.txt,crack_01358_clahe.txt
train,hflip,crack_01359.jpg,crack_01359_hflip.jpg,crack_01359.txt,crack_01359_hflip.txt
train,vflip,crack_01359.jpg,crack_01359_vflip.jpg,crack_01359.txt,crack_01359_vflip.txt
train,rotate_pos,crack_01359.jpg,crack_01359_rotate_pos.jpg,crack_01359.txt,crack_01359_rotate_pos.txt
train,rotate_neg,crack_01359.jpg,crack_01359_rotate_neg.jpg,crack_01359.txt,crack_01359_rotate_neg.txt
train,brightness_up,crack_01359.jpg,crack_01359_brightness_up.jpg,crack_01359.txt,crack_01359_brightness_up.txt
train,brightness_down,crack_01359.jpg,crack_01359_brightness_down.jpg,crack_01359.txt,crack_01359_brightness_down.txt
train,contrast_up,crack_01359.jpg,crack_01359_contrast_up.jpg,crack_01359.txt,crack_01359_contrast_up.txt
train,gaussian_noise,crack_01359.jpg,crack_01359_gaussian_noise.jpg,crack_01359.txt,crack_01359_gaussian_noise.txt
train,clahe,crack_01359.jpg,crack_01359_clahe.jpg,crack_01359.txt,crack_01359_clahe.txt
train,hflip,crack_01360.jpg,crack_01360_hflip.jpg,crack_01360.txt,crack_01360_hflip.txt
train,vflip,crack_01360.jpg,crack_01360_vflip.jpg,crack_01360.txt,crack_01360_vflip.txt
train,rotate_pos,crack_01360.jpg,crack_01360_rotate_pos.jpg,crack_01360.txt,crack_01360_rotate_pos.txt
train,rotate_neg,crack_01360.jpg,crack_01360_rotate_neg.jpg,crack_01360.txt,crack_01360_rotate_neg.txt
train,brightness_up,crack_01360.jpg,crack_01360_brightness_up.jpg,crack_01360.txt,crack_01360_brightness_up.txt
train,brightness_down,crack_01360.jpg,crack_01360_brightness_down.jpg,crack_01360.txt,crack_01360_brightness_down.txt
train,contrast_up,crack_01360.jpg,crack_01360_contrast_up.jpg,crack_01360.txt,crack_01360_contrast_up.txt
train,gaussian_noise,crack_01360.jpg,crack_01360_gaussian_noise.jpg,crack_01360.txt,crack_01360_gaussian_noise.txt
train,clahe,crack_01360.jpg,crack_01360_clahe.jpg,crack_01360.txt,crack_01360_clahe.txt
train,hflip,crack_01362.jpg,crack_01362_hflip.jpg,crack_01362.txt,crack_01362_hflip.txt
train,vflip,crack_01362.jpg,crack_01362_vflip.jpg,crack_01362.txt,crack_01362_vflip.txt
train,rotate_pos,crack_01362.jpg,crack_01362_rotate_pos.jpg,crack_01362.txt,crack_01362_rotate_pos.txt
train,rotate_neg,crack_01362.jpg,crack_01362_rotate_neg.jpg,crack_01362.txt,crack_01362_rotate_neg.txt
train,brightness_up,crack_01362.jpg,crack_01362_brightness_up.jpg,crack_01362.txt,crack_01362_brightness_up.txt
train,brightness_down,crack_01362.jpg,crack_01362_brightness_down.jpg,crack_01362.txt,crack_01362_brightness_down.txt
train,contrast_up,crack_01362.jpg,crack_01362_contrast_up.jpg,crack_01362.txt,crack_01362_contrast_up.txt
train,gaussian_noise,crack_01362.jpg,crack_01362_gaussian_noise.jpg,crack_01362.txt,crack_01362_gaussian_noise.txt
train,clahe,crack_01362.jpg,crack_01362_clahe.jpg,crack_01362.txt,crack_01362_clahe.txt
train,hflip,crack_01363.jpg,crack_01363_hflip.jpg,crack_01363.txt,crack_01363_hflip.txt
train,vflip,crack_01363.jpg,crack_01363_vflip.jpg,crack_01363.txt,crack_01363_vflip.txt
train,rotate_pos,crack_01363.jpg,crack_01363_rotate_pos.jpg,crack_01363.txt,crack_01363_rotate_pos.txt
train,rotate_neg,crack_01363.jpg,crack_01363_rotate_neg.jpg,crack_01363.txt,crack_01363_rotate_neg.txt
train,brightness_up,crack_01363.jpg,crack_01363_brightness_up.jpg,crack_01363.txt,crack_01363_brightness_up.txt
train,brightness_down,crack_01363.jpg,crack_01363_brightness_down.jpg,crack_01363.txt,crack_01363_brightness_down.txt
train,contrast_up,crack_01363.jpg,crack_01363_contrast_up.jpg,crack_01363.txt,crack_01363_contrast_up.txt
train,gaussian_noise,crack_01363.jpg,crack_01363_gaussian_noise.jpg,crack_01363.txt,crack_01363_gaussian_noise.txt
train,clahe,crack_01363.jpg,crack_01363_clahe.jpg,crack_01363.txt,crack_01363_clahe.txt
train,hflip,crack_01365.jpg,crack_01365_hflip.jpg,crack_01365.txt,crack_01365_hflip.txt
train,vflip,crack_01365.jpg,crack_01365_vflip.jpg,crack_01365.txt,crack_01365_vflip.txt
train,rotate_pos,crack_01365.jpg,crack_01365_rotate_pos.jpg,crack_01365.txt,crack_01365_rotate_pos.txt
train,rotate_neg,crack_01365.jpg,crack_01365_rotate_neg.jpg,crack_01365.txt,crack_01365_rotate_neg.txt
train,brightness_up,crack_01365.jpg,crack_01365_brightness_up.jpg,crack_01365.txt,crack_01365_brightness_up.txt
train,brightness_down,crack_01365.jpg,crack_01365_brightness_down.jpg,crack_01365.txt,crack_01365_brightness_down.txt
train,contrast_up,crack_01365.jpg,crack_01365_contrast_up.jpg,crack_01365.txt,crack_01365_contrast_up.txt
train,gaussian_noise,crack_01365.jpg,crack_01365_gaussian_noise.jpg,crack_01365.txt,crack_01365_gaussian_noise.txt
